site,spp.pop,rep,tree,age,height,SI50
BELL,Sx_Sx,4,2,10,2.57,35.82
BELL,Py_Py,4,2,15,5.46,26.87
BELL,Sx_Sx,4,2,20,8.8,30.66
BELL,Py_Py,4,2,25,11.8,27.49
BELL,Sx_Sx,4,2,30,14.3,28.1
BELL,Py_Py,4,1,10,3.54,29.43
BELL,Sx_Sx,4,1,15,6.32,34.71
BELL,Py_Py,4,1,20,9.8,29.32
BELL,Sx_Sx,4,1,25,13.3,31.72
BELL,Py_Py,4,1,30,16.7,29.78
BELL,Sx_Sx,4,1,10,2.72,36.89
BELL,Py_Py,4,1,15,5.59,27.21
BELL,Sx_Sx,4,1,20,9,31.08
BELL,Py_Py,4,1,25,11.5,27.09
BELL,Sx_Sx,4,1,30,14.1,27.84
BELL,Py_Py,4,2,10,3.94,30.78
BELL,Sx_Sx,4,2,15,7.72,38.72
BELL,Py_Py,4,2,20,11.9,32.79
BELL,Sx_Sx,4,2,25,15.3,34.69
BELL,Py_Py,4,2,30,17.9,31.22
BELL,Sx_Sx,4,3,10,4.15,46.3
BELL,Py_Py,4,3,15,7.02,30.44
BELL,Sx_Sx,4,3,20,10.7,34.44
BELL,Py_Py,4,3,25,13.9,30.41
BELL,Sx_Sx,4,3,30,16.8,31.37
BELL,Py_Py,4,4,10,2.08,23.6
BELL,Sx_Sx,4,4,15,3.67,25.46
BELL,Py_Py,4,4,20,6,22.59
BELL,Sx_Sx,4,4,25,7.9,22.77
BELL,Py_Py,4,4,30,8.2,19.06
BELL,Sx_Sx,4,5,10,1.97,30.29
BELL,Py_Py,4,5,15,3.88,22.98
BELL,Sx_Sx,4,5,20,6.3,25.15
BELL,Py_Py,4,5,25,9.3,23.9
BELL,Sx_Sx,4,5,30,10.2,22.37
BELL,Py_Py,4,6,10,2.6,25.84
BELL,Sx_Sx,4,6,15,5.54,32.29
BELL,Py_Py,4,6,20,9.5,28.83
BELL,Sx_Sx,4,6,25,11.9,29.56
BELL,Py_Py,4,6,30,13.5,25.89
BELL,Sx_Sx,4,7,10,3.01,39.13
BELL,Py_Py,4,7,15,5.88,27.88
BELL,Sx_Sx,4,7,20,9.1,31.28
BELL,Py_Py,4,7,25,12.1,27.93
BELL,Sx_Sx,4,7,30,14.3,28.1
BELL,Py_Py,4,8,10,2.05,23.45
BELL,Sx_Sx,4,8,15,3.95,26.6
BELL,Py_Py,4,8,20,6.8,24.07
BELL,Sx_Sx,4,8,25,9.4,25.45
BELL,Py_Py,4,8,30,11.1,22.89
BELL,Sx_Sx,4,9,10,2.54,35.56
BELL,Py_Py,4,9,15,4.52,24.61
BELL,Sx_Sx,4,9,20,6.7,26.09
BELL,Py_Py,4,9,25,9.2,23.75
BELL,Sx_Sx,4,9,30,12.3,25.37
BELL,Py_Py,4,10,10,3.07,27.73
BELL,Sx_Sx,4,10,15,5.15,30.98
BELL,Py_Py,4,10,20,8.4,26.94
BELL,Sx_Sx,4,10,25,11.3,28.6
BELL,Py_Py,4,10,30,12.6,24.78
BELL,Sx_Sx,4,10,10,3.13,39.91
BELL,Py_Py,4,10,15,6.19,28.58
BELL,Sx_Sx,4,10,20,9.9,32.91
BELL,Py_Py,4,10,25,13.4,29.73
BELL,Sx_Sx,4,10,30,16.7,31.25
BELL,Py_Py,4,9,10,3.21,28.19
BELL,Sx_Sx,4,9,15,6.18,34.28
BELL,Py_Py,4,9,20,9.5,28.83
BELL,Sx_Sx,4,9,25,12.8,30.95
BELL,Py_Py,4,9,30,15.4,28.21
BELL,Sx_Sx,4,8,10,3.03,39.2
BELL,Py_Py,4,8,15,6.34,28.93
BELL,Sx_Sx,4,8,20,10.5,34.04
BELL,Py_Py,4,8,25,14.5,31.24
BELL,Sx_Sx,4,8,30,16.8,31.37
BELL,Py_Py,4,7,10,3.08,27.72
BELL,Sx_Sx,4,7,15,5.62,32.49
BELL,Py_Py,4,7,20,8.7,27.46
BELL,Sx_Sx,4,7,25,12.1,29.87
BELL,Py_Py,4,7,30,14.1,26.63
BELL,Sx_Sx,4,6,10,3.16,40.19
BELL,Py_Py,4,6,15,6.3,28.84
BELL,Sx_Sx,4,6,20,10.1,33.3
BELL,Py_Py,4,6,25,12.5,28.47
BELL,Sx_Sx,4,6,30,16.5,30.99
BELL,Py_Py,4,5,10,3.52,29.32
BELL,Sx_Sx,4,5,15,7.42,37.91
BELL,Py_Py,4,5,20,10.1,29.83
BELL,Sx_Sx,4,5,25,13.2,31.56
BELL,Py_Py,4,5,30,15.7,28.58
BELL,Sx_Sx,4,4,10,2.66,36.41
BELL,Py_Py,4,4,15,5.5,26.98
BELL,Sx_Sx,4,4,20,8.8,30.66
BELL,Py_Py,4,4,25,11.9,27.63
BELL,Sx_Sx,4,4,30,15.1,29.17
BELL,Py_Py,4,3,10,3.15,28.01
BELL,Sx_Sx,4,3,15,6.32,34.71
BELL,Py_Py,4,3,20,9.9,29.51
BELL,Sx_Sx,4,3,25,13.5,32.01
BELL,Py_Py,4,3,30,16.7,29.78
BELL,Sx_Sx,4,2,10,2.93,38.55
BELL,Py_Py,4,2,15,5.84,27.79
BELL,Sx_Sx,4,2,20,9.1,31.28
BELL,Py_Py,4,2,25,12,27.77
BELL,Sx_Sx,4,2,30,14.8,28.76
BELL,Py_Py,4,1,10,2.83,26.8
BELL,Sx_Sx,4,1,15,5.07,30.7
BELL,Py_Py,4,1,20,8.5,27.09
BELL,Sx_Sx,4,1,25,12.1,29.87
BELL,Py_Py,4,1,30,15.1,27.84
BELL,Sx_Sx,4,1,10,3.2,40.4
BELL,Py_Py,4,1,15,5.86,27.84
BELL,Sx_Sx,4,1,20,9.4,31.91
BELL,Py_Py,4,1,25,12,27.77
BELL,Sx_Sx,4,1,30,16.2,30.6
BELL,Py_Py,4,2,10,2.95,27.24
BELL,Sx_Sx,4,2,15,4.92,30.21
BELL,Py_Py,4,2,20,7.9,26.05
BELL,Sx_Sx,4,2,25,11.1,28.27
BELL,Py_Py,4,2,30,12.3,24.41
BELL,Sx_Sx,4,3,10,1.85,28.91
BELL,Py_Py,4,3,15,4.17,23.72
BELL,Sx_Sx,4,3,20,7.1,27.01
BELL,Py_Py,4,3,25,9.8,24.65
BELL,Sx_Sx,4,3,30,11.7,24.54
BELL,Py_Py,4,4,10,3.57,29.51
BELL,Sx_Sx,4,4,15,6.52,35.3
BELL,Py_Py,4,4,20,10.1,29.83
BELL,Sx_Sx,4,4,25,11.6,29.09
BELL,Py_Py,4,4,30,13.7,26.14
BELL,Sx_Sx,4,5,10,2.3,33.49
BELL,Py_Py,4,5,15,4.8,25.31
BELL,Sx_Sx,4,5,20,7.6,28.14
BELL,Py_Py,4,5,25,10.3,25.37
BELL,Sx_Sx,4,5,30,12.7,25.92
BELL,Py_Py,4,6,10,2.51,25.49
BELL,Sx_Sx,4,6,15,4.82,29.82
BELL,Py_Py,4,6,20,6.4,23.35
BELL,Sx_Sx,4,6,25,7.5,22.06
BELL,Py_Py,4,6,30,8.2,19.06
BELL,Sx_Sx,4,7,10,1.61,25.76
BELL,Py_Py,4,7,15,2.58,19.11
BELL,Sx_Sx,4,7,20,5.5,23.16
BELL,Py_Py,4,7,25,7.4,21.01
BELL,Sx_Sx,4,7,30,8.6,19.95
BELL,Py_Py,4,8,10,3.04,27.55
BELL,Sx_Sx,4,8,15,5.86,33.28
BELL,Py_Py,4,8,20,9.6,28.99
BELL,Sx_Sx,4,8,25,12.5,30.49
BELL,Py_Py,4,8,30,15.6,28.46
BELL,Sx_Sx,4,9,10,3.22,40.55
BELL,Py_Py,4,9,15,6.2,28.58
BELL,Sx_Sx,4,9,20,9.6,32.29
BELL,Py_Py,4,9,25,11.8,27.49
BELL,Sx_Sx,4,9,30,13.7,27.29
BELL,Py_Py,4,10,10,2.52,25.52
BELL,Sx_Sx,4,10,15,5,30.47
BELL,Py_Py,4,10,20,8.4,26.94
BELL,Sx_Sx,4,10,25,10.5,27.3
BELL,Py_Py,4,10,30,12.4,24.53
BELL,Sx_Sx,4,10,10,3.43,42.02
BELL,Py_Py,4,10,15,6.58,29.46
BELL,Sx_Sx,4,10,20,10.8,34.64
BELL,Py_Py,4,10,25,14,30.54
BELL,Sx_Sx,4,10,30,17.4,32.13
BELL,Py_Py,4,9,10,2.98,27.38
BELL,Sx_Sx,4,9,15,5.18,31.08
BELL,Py_Py,4,9,20,9.7,29.16
BELL,Sx_Sx,4,9,25,12.2,30.02
BELL,Py_Py,4,9,30,16.6,29.65
BELL,Sx_Sx,4,8,10,2.27,33.2
BELL,Py_Py,4,8,15,5.27,26.43
BELL,Sx_Sx,4,8,20,8.9,30.87
BELL,Py_Py,4,8,25,11.3,26.79
BELL,Sx_Sx,4,8,30,14,27.7
BELL,Py_Py,4,7,10,2.48,25.34
BELL,Sx_Sx,4,7,15,4.88,30.04
BELL,Py_Py,4,7,20,8.1,26.42
BELL,Sx_Sx,4,7,25,10.3,26.96
BELL,Py_Py,4,7,30,12.8,25.03
BELL,Sx_Sx,4,6,10,3.12,39.88
BELL,Py_Py,4,6,15,5.94,28.01
BELL,Sx_Sx,4,6,20,9.3,31.71
BELL,Py_Py,4,6,25,11.4,26.94
BELL,Sx_Sx,4,6,30,14.3,28.1
BELL,Py_Py,4,5,10,3.34,28.7
BELL,Sx_Sx,4,5,15,6.39,34.95
BELL,Py_Py,4,5,20,9.6,28.99
BELL,Sx_Sx,4,5,25,12.5,30.49
BELL,Py_Py,4,5,30,15.6,28.46
BELL,Sx_Sx,4,4,10,3.12,39.88
BELL,Py_Py,4,4,15,5.88,27.88
BELL,Sx_Sx,4,4,20,9.3,31.71
BELL,Py_Py,4,4,25,11.8,27.49
BELL,Sx_Sx,4,4,30,14.3,28.1
BELL,Py_Py,4,3,10,2.82,26.75
BELL,Sx_Sx,4,3,15,5.52,32.17
BELL,Py_Py,4,3,20,8.4,26.94
BELL,Sx_Sx,4,3,25,11.4,28.77
BELL,Py_Py,4,3,30,13.3,25.64
BELL,Sx_Sx,4,2,10,2.88,38.16
BELL,Py_Py,4,2,15,5.38,26.69
BELL,Sx_Sx,4,2,20,8.4,29.86
BELL,Py_Py,4,2,25,10.9,26.23
BELL,Sx_Sx,4,2,30,13.5,27.03
BELL,Py_Py,4,1,10,3.4,28.9
BELL,Sx_Sx,4,1,15,5.64,32.61
BELL,Py_Py,4,1,20,9,27.98
BELL,Sx_Sx,4,1,25,11.6,29.09
BELL,Py_Py,4,1,30,14.9,27.59
BELL,Fd_PROV,4,1,10,,
BELL,Fd_PROV,4,1,15,,
BELL,Fd_PROV,4,1,20,,
BELL,Fd_PROV,4,1,25,,
BELL,Fd_PROV,4,1,30,,
BELL,Fd_PROV,4,2,10,1.44,18.18
BELL,Fd_PROV,4,2,15,3.12,17.4
BELL,Fd_PROV,4,2,20,4.3,15.42
BELL,Fd_PROV,4,2,25,3.5,10.23
BELL,Fd_PROV,4,2,30,4.1,9.48
BELL,Fd_PROV,4,3,10,1.41,17.8
BELL,Fd_PROV,4,3,15,2.58,15.16
BELL,Fd_PROV,4,3,20,1.6,7.4
BELL,Fd_PROV,4,3,25,,
BELL,Fd_PROV,4,3,30,,
BELL,Fd_PROV,4,4,10,1.37,17.47
BELL,Fd_PROV,4,4,15,2.99,16.91
BELL,Fd_PROV,4,4,20,2.1,9.06
BELL,Fd_PROV,4,4,25,3.2,9.55
BELL,Fd_PROV,4,4,30,3.3,8.04
BELL,Fd_PROV,4,5,10,0.96,
BELL,Fd_PROV,4,5,15,2.77,15.93
BELL,Fd_PROV,4,5,20,3.1,12.06
BELL,Fd_PROV,4,5,25,3.8,10.87
BELL,Fd_PROV,4,5,30,2.8,7.11
BELL,Fd_PROV,4,6,10,1.17,
BELL,Fd_PROV,4,6,15,4.22,21.76
BELL,Fd_PROV,4,6,20,6.8,22.1
BELL,Fd_PROV,4,6,25,8.9,21.42
BELL,Fd_PROV,4,6,30,11.4,21.82
BELL,Fd_PROV,4,7,10,1.31,16.7
BELL,Fd_PROV,4,7,15,3.47,18.81
BELL,Fd_PROV,4,7,20,5.4,18.39
BELL,Fd_PROV,4,7,25,7.2,17.97
BELL,Fd_PROV,4,7,30,8.4,16.83
BELL,Fd_PROV,4,8,10,1,
BELL,Fd_PROV,4,8,15,2.33,14.13
BELL,Fd_PROV,4,8,20,1.9,8.43
BELL,Fd_PROV,4,8,25,3.2,9.55
BELL,Fd_PROV,4,8,30,3.5,8.39
BELL,Fd_PROV,4,9,10,1.74,20.88
BELL,Fd_PROV,4,9,15,2.69,15.64
BELL,Fd_PROV,4,9,20,2.9,11.51
BELL,Fd_PROV,4,9,25,4.7,12.78
BELL,Fd_PROV,4,9,30,6.7,13.98
BELL,Fd_PROV,4,10,10,1.8,21.38
BELL,Fd_PROV,4,10,15,3.14,17.47
BELL,Fd_PROV,4,10,20,4.6,16.24
BELL,Fd_PROV,4,10,25,5.7,14.87
BELL,Fd_PROV,4,10,30,7.4,15.15
BELL,Fd_PROV,4,10,10,,
BELL,Fd_PROV,4,10,15,,
BELL,Fd_PROV,4,10,20,,
BELL,Fd_PROV,4,10,25,,
BELL,Fd_PROV,4,10,30,,
BELL,Fd_PROV,4,9,10,,
BELL,Fd_PROV,4,9,15,,
BELL,Fd_PROV,4,9,20,,
BELL,Fd_PROV,4,9,25,,
BELL,Fd_PROV,4,9,30,,
BELL,Fd_PROV,4,8,10,,
BELL,Fd_PROV,4,8,15,,
BELL,Fd_PROV,4,8,20,,
BELL,Fd_PROV,4,8,25,,
BELL,Fd_PROV,4,8,30,,
BELL,Fd_PROV,4,7,10,,
BELL,Fd_PROV,4,7,15,,
BELL,Fd_PROV,4,7,20,,
BELL,Fd_PROV,4,7,25,,
BELL,Fd_PROV,4,7,30,,
BELL,Fd_PROV,4,6,10,,
BELL,Fd_PROV,4,6,15,,
BELL,Fd_PROV,4,6,20,,
BELL,Fd_PROV,4,6,25,,
BELL,Fd_PROV,4,6,30,,
BELL,Fd_PROV,4,5,10,,
BELL,Fd_PROV,4,5,15,,
BELL,Fd_PROV,4,5,20,,
BELL,Fd_PROV,4,5,25,,
BELL,Fd_PROV,4,5,30,,
BELL,Fd_PROV,4,4,10,,
BELL,Fd_PROV,4,4,15,,
BELL,Fd_PROV,4,4,20,,
BELL,Fd_PROV,4,4,25,,
BELL,Fd_PROV,4,4,30,,
BELL,Fd_PROV,4,3,10,,
BELL,Fd_PROV,4,3,15,,
BELL,Fd_PROV,4,3,20,,
BELL,Fd_PROV,4,3,25,,
BELL,Fd_PROV,4,3,30,,
BELL,Fd_PROV,4,2,10,2.05,23.45
BELL,Fd_PROV,4,2,15,4.72,23.75
BELL,Fd_PROV,4,2,20,6.2,20.49
BELL,Fd_PROV,4,2,25,8.3,20.2
BELL,Fd_PROV,4,2,30,10.6,20.5
BELL,Fd_PROV,4,1,10,1.81,21.49
BELL,Fd_PROV,4,1,15,2.56,15.04
BELL,Fd_PROV,4,1,20,,
BELL,Fd_PROV,4,1,25,,
BELL,Fd_PROV,4,1,30,,
BELL,Fd_PROV,4,1,10,0.94,
BELL,Fd_PROV,4,1,15,2.24,13.72
BELL,Fd_PROV,4,1,20,2.8,11.2
BELL,Fd_PROV,4,1,25,4.2,11.75
BELL,Fd_PROV,4,1,30,5.5,11.92
BELL,Fd_PROV,4,2,10,1.94,22.55
BELL,Fd_PROV,4,2,15,2.66,15.46
BELL,Fd_PROV,4,2,20,3.5,13.18
BELL,Fd_PROV,4,2,25,3.6,10.43
BELL,Fd_PROV,4,2,30,4.9,10.87
BELL,Fd_PROV,4,3,10,2.15,24.19
BELL,Fd_PROV,4,3,15,4.58,23.19
BELL,Fd_PROV,4,3,20,6.8,22.1
BELL,Fd_PROV,4,3,25,6.4,16.35
BELL,Fd_PROV,4,3,30,7.2,14.82
BELL,Fd_PROV,4,4,10,2.09,23.77
BELL,Fd_PROV,4,4,15,3.76,19.98
BELL,Fd_PROV,4,4,20,5.5,18.65
BELL,Fd_PROV,4,4,25,7,17.55
BELL,Fd_PROV,4,4,30,9.5,18.67
BELL,Fd_PROV,4,5,10,1,
BELL,Fd_PROV,4,5,15,2.1,13.13
BELL,Fd_PROV,4,5,20,3.3,12.63
BELL,Fd_PROV,4,5,25,4.1,11.53
BELL,Fd_PROV,4,5,30,5.9,12.61
BELL,Fd_PROV,4,6,10,1.09,
BELL,Fd_PROV,4,6,15,3.01,16.93
BELL,Fd_PROV,4,6,20,4.1,14.86
BELL,Fd_PROV,4,6,25,4.5,12.38
BELL,Fd_PROV,4,6,30,5.7,12.27
BELL,Fd_PROV,4,7,10,0.74,
BELL,Fd_PROV,4,7,15,2.27,13.83
BELL,Fd_PROV,4,7,20,2.2,9.42
BELL,Fd_PROV,4,7,25,3.4,9.99
BELL,Fd_PROV,4,7,30,4.6,10.35
BELL,Fd_PROV,4,8,10,2.1,23.89
BELL,Fd_PROV,4,8,15,2.72,15.73
BELL,Fd_PROV,4,8,20,2.9,11.51
BELL,Fd_PROV,4,8,25,2.1,7.02
BELL,Fd_PROV,4,8,30,2,5.53
BELL,Fd_PROV,4,9,10,2.27,25.25
BELL,Fd_PROV,4,9,15,2.78,15.99
BELL,Fd_PROV,4,9,20,,
BELL,Fd_PROV,4,9,25,,
BELL,Fd_PROV,4,9,30,,
BELL,Fd_PROV,4,10,10,1.11,
BELL,Fd_PROV,4,10,15,2.64,15.43
BELL,Fd_PROV,4,10,20,4.2,15.16
BELL,Fd_PROV,4,10,25,2.2,7.25
BELL,Fd_PROV,4,10,30,,
BELL,Fd_PROV,4,10,10,2.36,25.96
BELL,Fd_PROV,4,10,15,3.76,19.98
BELL,Fd_PROV,4,10,20,5.3,18.14
BELL,Fd_PROV,4,10,25,7.6,18.79
BELL,Fd_PROV,4,10,30,8.1,16.33
BELL,Fd_PROV,4,9,10,1.73,20.76
BELL,Fd_PROV,4,9,15,3.62,19.46
BELL,Fd_PROV,4,9,20,3,11.77
BELL,Fd_PROV,4,9,25,3,9.09
BELL,Fd_PROV,4,9,30,4.3,9.84
BELL,Fd_PROV,4,8,10,0.84,
BELL,Fd_PROV,4,8,15,,
BELL,Fd_PROV,4,8,20,2.8,11.2
BELL,Fd_PROV,4,8,25,3.5,10.23
BELL,Fd_PROV,4,8,30,3.4,8.23
BELL,Fd_PROV,4,7,10,2.71,28.62
BELL,Fd_PROV,4,7,15,4.96,24.65
BELL,Fd_PROV,4,7,20,7.4,23.65
BELL,Fd_PROV,4,7,25,8.6,20.79
BELL,Fd_PROV,4,7,30,10,19.51
BELL,Fd_PROV,4,6,10,2.16,24.3
BELL,Fd_PROV,4,6,15,4.32,22.21
BELL,Fd_PROV,4,6,20,6.2,20.49
BELL,Fd_PROV,4,6,25,8,19.59
BELL,Fd_PROV,4,6,30,9.8,19.18
BELL,Fd_PROV,4,5,10,1.61,19.72
BELL,Fd_PROV,4,5,15,3.75,19.92
BELL,Fd_PROV,4,5,20,3.4,12.91
BELL,Fd_PROV,4,5,25,4.9,13.21
BELL,Fd_PROV,4,5,30,6.6,13.82
BELL,Fd_PROV,4,4,10,1.81,21.49
BELL,Fd_PROV,4,4,15,3.12,17.4
BELL,Fd_PROV,4,4,20,4,14.56
BELL,Fd_PROV,4,4,25,4.7,12.78
BELL,Fd_PROV,4,4,30,5.9,12.61
BELL,Fd_PROV,4,3,10,1.94,22.55
BELL,Fd_PROV,4,3,15,4.49,22.87
BELL,Fd_PROV,4,3,20,6.2,20.49
BELL,Fd_PROV,4,3,25,7.7,18.98
BELL,Fd_PROV,4,3,30,9.7,19.02
BELL,Fd_PROV,4,2,10,1.06,
BELL,Fd_PROV,4,2,15,2.16,13.37
BELL,Fd_PROV,4,2,20,2.8,11.2
BELL,Fd_PROV,4,2,25,3.5,10.23
BELL,Fd_PROV,4,2,30,4.4,10
BELL,Fd_PROV,4,1,10,0.6,
BELL,Fd_PROV,4,1,15,1.9,12.17
BELL,Fd_PROV,4,1,20,2.4,10.01
BELL,Fd_PROV,4,1,25,3.7,10.64
BELL,Fd_PROV,4,1,30,5.3,11.57
BELL,Fd_PROV,4,1,10,,
BELL,Fd_PROV,4,1,15,,
BELL,Fd_PROV,4,1,20,,
BELL,Fd_PROV,4,1,25,,
BELL,Fd_PROV,4,1,30,,
BELL,Fd_PROV,4,2,10,,
BELL,Fd_PROV,4,2,15,,
BELL,Fd_PROV,4,2,20,,
BELL,Fd_PROV,4,2,25,,
BELL,Fd_PROV,4,2,30,,
BELL,Fd_PROV,4,3,10,,
BELL,Fd_PROV,4,3,15,,
BELL,Fd_PROV,4,3,20,,
BELL,Fd_PROV,4,3,25,,
BELL,Fd_PROV,4,3,30,,
BELL,Fd_PROV,4,4,10,,
BELL,Fd_PROV,4,4,15,,
BELL,Fd_PROV,4,4,20,,
BELL,Fd_PROV,4,4,25,,
BELL,Fd_PROV,4,4,30,,
BELL,Fd_PROV,4,5,10,,
BELL,Fd_PROV,4,5,15,,
BELL,Fd_PROV,4,5,20,,
BELL,Fd_PROV,4,5,25,,
BELL,Fd_PROV,4,5,30,,
BELL,Fd_PROV,4,6,10,,
BELL,Fd_PROV,4,6,15,,
BELL,Fd_PROV,4,6,20,,
BELL,Fd_PROV,4,6,25,2.2,7.25
BELL,Fd_PROV,4,6,30,6.2,13.13
BELL,Fd_PROV,4,7,10,2.14,24.21
BELL,Fd_PROV,4,7,15,4.52,22.95
BELL,Fd_PROV,4,7,20,,
BELL,Fd_PROV,4,7,25,2.2,7.25
BELL,Fd_PROV,4,7,30,3,7.48
BELL,Fd_PROV,4,8,10,1.38,17.42
BELL,Fd_PROV,4,8,15,2.11,13.12
BELL,Fd_PROV,4,8,20,1.9,8.43
BELL,Fd_PROV,4,8,25,3.3,9.8
BELL,Fd_PROV,4,8,30,4,9.31
BELL,Fd_PROV,4,9,10,1.38,17.42
BELL,Fd_PROV,4,9,15,2.18,13.42
BELL,Fd_PROV,4,9,20,3.2,12.35
BELL,Fd_PROV,4,9,25,6.2,15.94
BELL,Fd_PROV,4,9,30,5.2,11.42
BELL,Fd_PROV,4,10,10,,
BELL,Fd_PROV,4,10,15,,
BELL,Fd_PROV,4,10,20,,
BELL,Fd_PROV,4,10,25,,
BELL,Fd_PROV,4,10,30,,
BELL,Fd_PROV,4,10,10,,
BELL,Fd_PROV,4,10,15,,
BELL,Fd_PROV,4,10,20,,
BELL,Fd_PROV,4,10,25,,
BELL,Fd_PROV,4,10,30,,
BELL,Fd_PROV,4,9,10,1.37,17.47
BELL,Fd_PROV,4,9,15,2.32,14.07
BELL,Fd_PROV,4,9,20,1.8,8.1
BELL,Fd_PROV,4,9,25,3.6,10.43
BELL,Fd_PROV,4,9,30,4.3,9.84
BELL,Fd_PROV,4,8,10,1.13,
BELL,Fd_PROV,4,8,15,2.34,14.11
BELL,Fd_PROV,4,8,20,2.3,9.7
BELL,Fd_PROV,4,8,25,3.4,9.99
BELL,Fd_PROV,4,8,30,3.2,7.85
BELL,Fd_PROV,4,7,10,1.26,
BELL,Fd_PROV,4,7,15,2.06,12.88
BELL,Fd_PROV,4,7,20,2.1,9.06
BELL,Fd_PROV,4,7,25,4.4,12.17
BELL,Fd_PROV,4,7,30,6.6,13.82
BELL,Fd_PROV,4,6,10,,
BELL,Fd_PROV,4,6,15,,
BELL,Fd_PROV,4,6,20,,
BELL,Fd_PROV,4,6,25,,
BELL,Fd_PROV,4,6,30,,
BELL,Fd_PROV,4,5,10,1.89,22.21
BELL,Fd_PROV,4,5,15,2.62,15.31
BELL,Fd_PROV,4,5,20,2.2,9.42
BELL,Fd_PROV,4,5,25,2.3,7.48
BELL,Fd_PROV,4,5,30,3.4,8.23
BELL,Fd_PROV,4,4,10,1.53,18.93
BELL,Fd_PROV,4,4,15,2.48,14.73
BELL,Fd_PROV,4,4,20,2.7,10.88
BELL,Fd_PROV,4,4,25,3.6,10.43
BELL,Fd_PROV,4,4,30,4.8,10.71
BELL,Fd_PROV,4,3,10,,
BELL,Fd_PROV,4,3,15,,
BELL,Fd_PROV,4,3,20,,
BELL,Fd_PROV,4,3,25,,
BELL,Fd_PROV,4,3,30,,
BELL,Fd_PROV,4,2,10,0.82,
BELL,Fd_PROV,4,2,15,1.88,12.1
BELL,Fd_PROV,4,2,20,2.5,10.31
BELL,Fd_PROV,4,2,25,4.2,11.75
BELL,Fd_PROV,4,2,30,5.5,11.92
BELL,Fd_PROV,4,1,10,1.81,21.49
BELL,Fd_PROV,4,1,15,,
BELL,Fd_PROV,4,1,20,,
BELL,Fd_PROV,4,1,25,,
BELL,Fd_PROV,4,1,30,,
BELL,Fd_PROV,4,1,10,,
BELL,Fd_PROV,4,1,15,,
BELL,Fd_PROV,4,1,20,,
BELL,Fd_PROV,4,1,25,,
BELL,Fd_PROV,4,1,30,,
BELL,Fd_PROV,4,2,10,0.4,
BELL,Fd_PROV,4,2,15,1.42,9.76
BELL,Fd_PROV,4,2,20,3.6,13.5
BELL,Fd_PROV,4,2,25,3.7,10.64
BELL,Fd_PROV,4,2,30,5,11.05
BELL,Fd_PROV,4,3,10,,
BELL,Fd_PROV,4,3,15,,
BELL,Fd_PROV,4,3,20,,
BELL,Fd_PROV,4,3,25,,
BELL,Fd_PROV,4,3,30,,
BELL,Fd_PROV,4,4,10,1.75,21
BELL,Fd_PROV,4,4,15,4.04,21.08
BELL,Fd_PROV,4,4,20,2.7,10.88
BELL,Fd_PROV,4,4,25,3.6,10.43
BELL,Fd_PROV,4,4,30,5.3,11.57
BELL,Fd_PROV,4,5,10,1.55,19.18
BELL,Fd_PROV,4,5,15,3.24,17.92
BELL,Fd_PROV,4,5,20,3.5,13.18
BELL,Fd_PROV,4,5,25,1.4,5.08
BELL,Fd_PROV,4,5,30,2.2,5.95
BELL,Fd_PROV,4,6,10,1.5,18.75
BELL,Fd_PROV,4,6,15,2.86,16.36
BELL,Fd_PROV,4,6,20,2.5,10.31
BELL,Fd_PROV,4,6,25,3.4,9.99
BELL,Fd_PROV,4,6,30,3.7,8.76
BELL,Fd_PROV,4,7,10,1.72,20.64
BELL,Fd_PROV,4,7,15,3.14,17.47
BELL,Fd_PROV,4,7,20,3.9,14.32
BELL,Fd_PROV,4,7,25,4.4,12.17
BELL,Fd_PROV,4,7,30,6.5,13.63
BELL,Fd_PROV,4,8,10,2.01,23.12
BELL,Fd_PROV,4,8,15,3.59,19.3
BELL,Fd_PROV,4,8,20,3.9,14.32
BELL,Fd_PROV,4,8,25,4.6,12.58
BELL,Fd_PROV,4,8,30,5.5,11.92
BELL,Fd_PROV,4,9,10,0.85,
BELL,Fd_PROV,4,9,15,2.14,13.24
BELL,Fd_PROV,4,9,20,2.1,9.06
BELL,Fd_PROV,4,9,25,2.7,8.44
BELL,Fd_PROV,4,9,30,3.5,8.39
BELL,Fd_PROV,4,10,10,2.09,23.77
BELL,Fd_PROV,4,10,15,5.36,26.21
BELL,Fd_PROV,4,10,20,8.5,26.5
BELL,Fd_PROV,4,10,25,11,25.61
BELL,Fd_PROV,4,10,30,14.4,26.75
BELL,Fd_PROV,4,10,10,1.98,22.89
BELL,Fd_PROV,4,10,15,5.68,27.42
BELL,Fd_PROV,4,10,20,7.1,22.85
BELL,Fd_PROV,4,10,25,9.3,22.2
BELL,Fd_PROV,4,10,30,14.1,26.27
BELL,Fd_PROV,4,9,10,2.11,24
BELL,Fd_PROV,4,9,15,4.88,24.32
BELL,Fd_PROV,4,9,20,7.3,23.38
BELL,Fd_PROV,4,9,25,8.8,21.21
BELL,Fd_PROV,4,9,30,12.3,23.3
BELL,Fd_PROV,4,8,10,2.19,24.64
BELL,Fd_PROV,4,8,15,2.4,14.4
BELL,Fd_PROV,4,8,20,3.6,13.5
BELL,Fd_PROV,4,8,25,5,13.44
BELL,Fd_PROV,4,8,30,7.4,15.15
BELL,Fd_PROV,4,7,10,,
BELL,Fd_PROV,4,7,15,,
